,,values
0,2000-06-10,-0.08049806984029721
0,2000-06-20,-1.3099184934552013
0,2000-06-30,-1.682786373162654
0,2000-07-10,0.7006740745528225
0,2000-07-20,-2.7837148058877155
0,2000-07-30,-1.3983545570721945
0,2000-08-09,1.1578163129976995
0,2000-08-19,0.08646584311112293
0,2000-08-29,2.9103898775927988
0,2000-09-08,0.8260900548862281
0,2000-09-18,-0.1825809060705658
0,2000-09-28,-1.220723177234228
0,2000-10-08,-4.1484991999123775
0,2000-10-18,3.8092975864199206
0,2000-10-28,5.636779074388352
0,2000-11-07,-0.006863854927255009
0,2000-11-17,-7.075649375833163
0,2000-11-27,-2.774354880880362
0,2000-12-07,-4.658555150065668
0,2000-12-17,-7.9284568404949995
0,2000-12-27,-9.721434354588776
0,2001-01-11,1.7521082126960963
0,2001-01-21,-1.7926976926992197
0,2001-01-31,0.36731244691134257
0,2001-02-10,1.3106378470371616
0,2001-02-20,-2.6156063226881026
0,2001-03-02,-3.039048380357932
0,2001-03-12,-1.384676686133362
0,2001-03-22,-4.4588428940555875
0,2001-04-01,-2.39205044306103
0,2001-04-11,4.302307519794424
0,2001-04-21,-0.9464684867332348
0,2001-05-01,4.136843020325638
0,2001-05-11,2.415454194114388
0,2001-05-21,-0.6385962808279789
0,2001-05-31,-4.003750433500636
0,2001-06-10,0.018366660074050502
0,2001-06-20,-0.6828039291964068
0,2001-06-30,-0.13292868366232022
0,2001-07-10,-0.16439467872159502
0,2001-07-20,1.742285380005876
0,2001-07-30,0.3639135158411812
0,2001-08-09,2.096707760546794
0,2001-08-19,-0.4230075565721457
0,2001-08-29,-0.34472174125374033
0,2001-09-08,0.2009214040059427
0,2001-09-18,-1.216570718004791
0,2001-09-28,-2.276863454806081
0,2001-10-08,-1.2995520211904281
0,2001-10-18,-0.3414468839740329
0,2001-10-28,0.5277997976516342
0,2001-11-07,4.317171384287527
0,2001-11-17,5.7026555559443795
0,2001-11-27,3.4545985465830924
0,2001-12-07,6.7606816097830675
0,2001-12-17,4.961158542398874
0,2001-12-27,-2.575004792767455
0,2002-01-11,4.494491841394329
0,2002-01-21,3.809767596429031
0,2002-01-31,4.64758835674243
0,2002-02-10,2.148631746304571
0,2002-02-20,4.708981622090061
0,2002-03-02,-5.640120721086929
0,2002-03-12,0.9392322790951846
0,2002-03-22,-4.320442004105434
0,2002-04-01,-1.87423555354465
0,2002-04-11,2.5737336175154946
0,2002-04-21,2.846278402845214
0,2002-05-01,-2.0920423631643263
0,2002-05-11,-0.8805067626670215
0,2002-05-21,-5.369945699730126
0,2002-05-31,1.9596283861075932
0,2002-06-10,0.06789788930705529
0,2002-06-20,0.10267385639672524
0,2002-06-30,2.1623313737334238
0,2002-07-10,0.1487083590567963
0,2002-07-20,1.3015239325445225
0,2002-07-30,2.0482033191567544
0,2002-08-09,1.0912467426853292
0,2002-08-19,0.6105148166156399
0,2002-08-29,0.1811424002609089
0,2002-09-08,3.4723317793001742
0,2002-09-18,1.007883379156779
0,2002-09-28,1.0028576907618225
0,2002-10-08,-0.005976398379161663
0,2002-10-18,-4.4778811983171405
0,2002-10-28,-6.456436895855893
0,2002-11-07,-1.8261195298795783
0,2002-11-17,-0.620526119923369
0,2002-11-27,-3.0214590359933964
0,2002-12-07,-3.9776879798661695
0,2002-12-17,3.433561211466479
0,2002-12-27,1.6089808757049042
0,2003-01-11,-0.3179255085151949
0,2003-01-21,-6.993490585277087
0,2003-01-31,0.5154599571881812
0,2003-02-10,-4.509677321394256
0,2003-02-20,-3.4628654690291234
0,2003-03-02,-6.957277916230512
0,2003-03-12,-0.4193110071780081
0,2003-03-22,4.201021965618397
0,2003-04-01,-0.3405978521782806
0,2003-04-11,-0.8970446747962534
0,2003-04-21,-0.8567101164928081
0,2003-05-01,0.8492015320909495
0,2003-05-11,-0.41148764685928824
0,2003-05-21,-3.1602830777205693
0,2003-05-31,-3.186310224333798
0,2003-06-10,-2.9770154326004112
0,2003-06-20,-1.4177986353125338
0,2003-06-30,-0.6163717873270991
0,2003-07-10,-0.47696400635485003
0,2003-07-20,-1.0768449471849235
0,2003-07-30,-0.3437967011942283
0,2003-08-09,-0.7929203920510746
0,2003-08-19,2.9005912607883877
0,2003-08-29,0.6478723038483208
0,2003-09-08,-0.6184884440908673
0,2003-09-18,-0.900824996970243
0,2003-09-28,-4.140047256770506
0,2003-10-08,0.8822694096097031
0,2003-10-18,1.638284368943318
0,2003-10-28,0.15885469357527113
0,2003-11-07,-0.5372090141801958
0,2003-11-17,2.8704208218228238
0,2003-11-27,0.2311816380892942
0,2003-12-07,-1.5748263040066206
0,2003-12-17,-1.607468651230319
0,2003-12-27,4.298586296700374
0,2004-01-11,-1.8768227089186307
0,2004-01-21,-3.3188480348278353
0,2004-01-31,-6.356067065130171
0,2004-02-10,-3.6729749327507077
0,2004-02-20,0.12665729780441776
0,2004-03-02,3.6328920702476126
0,2004-03-12,-0.18436234102477428
0,2004-03-22,1.6097318481270573
0,2004-04-01,0.5224096479209867
0,2004-04-11,-1.3750565265233
0,2004-04-21,3.28324091049467
0,2004-05-01,-1.3639850456579246
0,2004-05-11,2.8331097645389045
0,2004-05-21,1.8055370305954792
0,2004-05-31,-0.9298838763419752
0,2004-06-10,0.45192997837091137
0,2004-06-20,-3.0921831153100596
0,2004-06-30,-3.7618556644346377
0,2004-07-10,-0.9988558094834377
0,2004-07-20,-1.5721062181793968
0,2004-07-30,-2.1885158856264013
0,2004-08-09,-4.663769918295218
0,2004-08-19,-3.5149039359441225
0,2004-08-29,-0.5676534970068206
0,2004-09-08,0.23180268927623912
0,2004-09-18,1.5192745544691633
0,2004-09-28,1.1488372206278377
0,2004-10-08,-0.14267424658983255
0,2004-10-18,-1.775412004613545
0,2004-10-28,4.027393589100466
0,2004-11-07,0.656963473703376
0,2004-11-17,1.621590012370318
0,2004-11-27,0.19849037761741511
0,2004-12-07,2.879705746252488
0,2004-12-17,-1.3162512939933377
0,2004-12-27,-0.7515037120087001
0,2005-01-11,1.088694756618126
0,2005-01-21,-3.8419094661906903
0,2005-01-31,0.5587679988261824
0,2005-02-10,4.141920806373705
0,2005-02-20,0.8005263375876229
0,2005-03-02,-1.1435640581632036
0,2005-03-12,-3.535762433719525
0,2005-03-22,-2.460152627990939
0,2005-04-01,2.6664755045052875
0,2005-04-11,2.3998226513660263
0,2005-04-21,1.2705453220169194
0,2005-05-01,-5.517269903737751
0,2005-05-11,0.9747930707348924
0,2005-05-21,0.1707692189832374
0,2005-05-31,-1.407678396567442
0,2005-06-10,2.289018439073233
0,2005-06-20,-0.07785754380680983
0,2005-06-30,2.1522541828383495
0,2005-07-10,0.3326485239607079
0,2005-07-20,2.400028760886209
0,2005-07-30,0.9492653477614212
0,2005-08-09,1.7649670353966544
0,2005-08-19,0.1782073709261942
0,2005-08-29,0.5777578846873237
0,2005-09-08,3.116140199517072
0,2005-09-18,3.8879962652303695
0,2005-09-28,2.2594166597820386
0,2005-10-08,0.7716252065411534
0,2005-10-18,2.623667123049016
0,2005-10-28,-1.7563773406261067
0,2005-11-07,5.25517571361175
0,2005-11-17,0.17035256726064527
0,2005-11-27,-1.1697091880143993
0,2005-12-07,-6.974100910854689
0,2005-12-17,-3.813855543466704
0,2005-12-27,4.530703342367457
0,2006-01-11,6.144996827549258
0,2006-01-21,5.415924700524272
0,2006-01-31,6.609660440182092
0,2006-02-10,-0.752774622316472
0,2006-02-20,-2.0971799562895623
0,2006-03-02,0.7829092786494524
0,2006-03-12,4.0493219685090365
0,2006-03-22,-6.310381324562033
0,2006-04-01,2.687853571767979
0,2006-04-11,4.995301478499338
0,2006-04-21,4.152502146954877
0,2006-05-01,-0.12571241357549093
0,2006-05-11,-2.8308801817650684
0,2006-05-21,0.1407430876277135
0,2006-05-31,3.9984291733343134
0,2006-06-10,0.22215760781014643
0,2006-06-20,1.5945958526479007
0,2006-06-30,0.5869081225513624
0,2006-07-10,-0.42882095244537244
0,2006-07-20,2.6731475559598805
0,2006-07-30,3.266202445013262
0,2006-08-09,1.948348654539506
0,2006-08-19,0.8227008525984857
0,2006-08-29,-1.5011923837579195
0,2006-09-08,-2.291179457408063
0,2006-09-18,-2.14138263382446
0,2006-09-28,-0.8710844239892122
0,2006-10-08,-0.03276748970089614
0,2006-10-18,-4.03976168269868
0,2006-10-28,-3.315269857868241
0,2006-11-07,-0.16599890160732003
0,2006-11-17,-1.2907260542567962
0,2006-11-27,4.785275565834171
0,2006-12-07,-2.473029774506802
0,2006-12-17,7.399638176074584
0,2006-12-27,4.943942426350563
0,2007-01-11,3.7517291981141896
0,2007-01-21,-2.4675090450742183
0,2007-01-31,-5.4593778429651865
0,2007-02-10,-7.6257765625082765
0,2007-02-20,-2.1110757544415266
0,2007-03-02,-1.398556497380963
0,2007-03-12,3.5328732862703838
0,2007-03-22,4.8382648376805575
0,2007-04-01,3.0138211608492065
0,2007-04-11,-8.409373397993752
0,2007-04-21,1.6057979980953845
0,2007-05-01,2.0730299486061843
0,2007-05-11,3.6637445449336212
0,2007-05-21,0.28428306824497496
0,2007-05-31,1.4308450658041338
0,2007-06-10,1.3542109915557075
0,2007-06-20,0.77315974788367
0,2007-06-30,-0.8471372478823017
0,2007-07-10,-0.4355093367384571
0,2007-07-20,-0.7817152703000296
0,2007-07-30,1.395960053305707
0,2007-08-09,4.252697980198002
0,2007-08-19,2.280097666484413
0,2007-08-29,1.4639260822348321
0,2007-09-08,1.001486165851029
0,2007-09-18,0.4903405614106381
0,2007-09-28,4.107018813875325
0,2007-10-08,4.751742870508133
0,2007-10-18,3.1672727166882457
0,2007-10-28,0.4194034152825107
0,2007-11-07,0.10812226112396658
0,2007-11-17,3.1968739865051576
0,2007-11-27,-2.590655853205318
0,2007-12-07,-1.53153225551288
0,2007-12-17,-1.0223493803116543
0,2007-12-27,0.8619032300634728
0,2008-01-11,5.873678339799649
0,2008-01-21,-5.472339045411347
0,2008-01-31,2.1504994880477417
0,2008-02-10,-0.885111661493663
0,2008-02-20,-3.0478168262959997
0,2008-03-02,-1.3032711559114527
0,2008-03-12,-1.8359683623673857
0,2008-03-22,-1.780004784844405
0,2008-04-01,-1.4519877128557395
0,2008-04-11,-2.3368688455192728
0,2008-04-21,3.261732261073154
0,2008-05-01,-1.999241154361147
0,2008-05-11,-1.8576332867956882
0,2008-05-21,-1.824987179282671
0,2008-05-31,0.07165203839617984
0,2008-06-10,2.3136671115575114
0,2008-06-20,-1.369791660572757
0,2008-06-30,-0.6132134108689528
0,2008-07-10,-0.2313783830499613
0,2008-07-20,1.1924446932316992
0,2008-07-30,1.359090769229157
0,2008-08-09,-0.9069578600458211
0,2008-08-19,-1.0796166267264493
0,2008-08-29,0.2546187202246443
0,2008-09-08,-2.841910231525023
0,2008-09-18,-0.5793150583436486
0,2008-09-28,0.954366073918971
0,2008-10-08,1.4378676856103703
0,2008-10-18,-0.28505948379539936
0,2008-10-28,-2.036538859139317
0,2008-11-07,1.6261761100421797
0,2008-11-17,-3.321235441638126
0,2008-11-27,-1.9562544315526662
0,2008-12-07,-2.9658915564197916
0,2008-12-17,-3.1157258999567707
0,2008-12-27,0.7507650621034881
0,2009-01-11,-2.7703651519977575
0,2009-01-21,-3.9006193997398055
0,2009-01-31,-3.4429912906255624
0,2009-02-10,5.702689806498126
0,2009-02-20,-1.7646041013762883
0,2009-03-02,-0.6347675420842152
0,2009-03-12,1.0156034772029794
0,2009-03-22,2.4193413513216226
0,2009-04-01,-2.1079994343521964
0,2009-04-11,-4.327864345689428
0,2009-04-21,1.2002103273278943
0,2009-05-01,0.26672154514273844
0,2009-05-11,-0.4739306473172304
0,2009-05-21,-0.7462576349602328
0,2009-05-31,-1.9316958809516689
0,2009-06-10,-2.3488300302867
0,2009-06-20,1.4489721546139753
0,2009-06-30,-0.1750286190603924
0,2009-07-10,-1.635600940030433
0,2009-07-20,-3.5064071758394726
0,2009-07-30,-2.6579592237757357
0,2009-08-09,0.3100412856813361
0,2009-08-19,-0.7739491475840854
0,2009-08-29,-3.365221544000242
0,2009-09-08,-0.43647807414205736
0,2009-09-18,-0.5390669753066544
0,2009-09-28,-2.3583859416264117
0,2009-10-08,-5.513093555519982
0,2009-10-18,-5.109082872557487
0,2009-10-28,-1.109080551419065
0,2009-11-07,2.5368672831838603
0,2009-11-17,2.523770610588815
0,2009-11-27,2.530093282507537
0,2009-12-07,-4.937706035396146
0,2009-12-17,-2.6181833137426933
0,2009-12-27,-2.072211594795384
0,2010-01-11,-4.859246097753837
0,2010-01-21,3.9410009411307123
0,2010-01-31,-4.235508365963291
0,2010-02-10,-5.033187360632384
0,2010-02-20,-3.256874756333823
0,2010-03-02,-2.968453032495324
0,2010-03-12,2.4383790947116646
0,2010-03-22,0.44235484637656686
0,2010-04-01,5.283133557501887
0,2010-04-11,4.725057904846526
0,2010-04-21,1.0966780623451866
0,2010-05-01,1.5041066130418361
0,2010-05-11,-2.570858066474483
0,2010-05-21,1.2346562631203282
0,2010-05-31,3.624674593628682
0,2010-06-10,0.5896347502312206
0,2010-06-20,2.4780347779057883
0,2010-06-30,0.20954247737447912
0,2010-07-10,1.156419023986512
0,2010-07-20,1.8352941286433944
0,2010-07-30,1.4590674685407667
0,2010-08-09,3.6420221444038754
0,2010-08-19,1.453761610485932
0,2010-08-29,1.4260652697479703
0,2010-09-08,-1.1402591116107614
0,2010-09-18,1.9165235622229713
0,2010-09-28,-0.2452529025842194
0,2010-10-08,1.6768028982211622
0,2010-10-18,1.7335355193685917
0,2010-10-28,2.236783645095428
0,2010-11-07,0.9653183688145675
0,2010-11-17,0.9658044607114702
0,2010-11-27,0.3562429758264525
0,2010-12-07,-3.933918971922341
0,2010-12-17,-5.364475868495302
0,2010-12-27,-1.2064481933217857
0,2011-01-11,-4.849834438165817
0,2011-01-21,-5.186484690971577
0,2011-01-31,-3.349636390871518
0,2011-02-10,-3.6258627709215334
0,2011-02-20,4.103490563149569
0,2011-03-02,-0.05596040208599677
0,2011-03-12,-0.5037663455607223
0,2011-03-22,1.4831767101022142
0,2011-04-01,-2.80797997774279
0,2011-04-11,3.1251617119660406
0,2011-04-21,-1.4822731165498841
0,2011-05-01,-2.1729276779853692
0,2011-05-11,0.8654923398817458
0,2011-05-21,-1.294700780820461
0,2011-05-31,1.995410360762752
0,2011-06-10,2.3518568701541733
0,2011-06-20,-0.4032185259793854
0,2011-06-30,1.0995455831441685
0,2011-07-10,1.8442338140184553
0,2011-07-20,3.765907700023989
0,2011-07-30,3.4714987826822474
0,2011-08-09,1.4905397484640206
0,2011-08-19,1.515869999035681
0,2011-08-29,3.0470511680119903
0,2011-09-08,-1.4033920818048817
0,2011-09-18,-3.4370061958520126
0,2011-09-28,-1.35816988998725
0,2011-10-08,3.8505649619349827
0,2011-10-18,-1.058286066809271
0,2011-10-28,0.0827193131615915
0,2011-11-07,0.27964047357231125
0,2011-11-17,2.260205687325505
0,2011-11-27,2.498357205269783
0,2011-12-07,-0.9710665854289269
0,2011-12-17,3.5873907027683645
0,2011-12-27,3.3655651379742793
0,2012-01-11,3.795826488477325
0,2012-01-21,1.9095198199772931
0,2012-01-31,6.367334818823941
0,2012-02-10,-0.8756500929290743
0,2012-02-20,4.185134165016468
0,2012-03-02,1.8350071123869867
0,2012-03-12,8.235059501378535
0,2012-03-22,10.393817113965362
0,2012-04-01,6.2188692153390885
0,2012-04-11,1.6000245885184103
0,2012-04-21,0.4870640225533167
0,2012-05-01,3.651665722771541
0,2012-05-11,1.251701612597567
0,2012-05-21,3.850605110635017
0,2012-05-31,1.533232042556464
0,2012-06-10,0.6012906608007993
0,2012-06-20,2.8466717925161533
0,2012-06-30,5.696079795441099
0,2012-07-10,3.072918637908946
0,2012-07-20,3.383433219898097
0,2012-07-30,3.279044622688641
0,2012-08-09,0.3737829421451521
0,2012-08-19,-1.214442892799218
0,2012-08-29,2.3737773410654253
0,2012-09-08,1.2525709255317061
0,2012-09-18,-2.221131495541446
0,2012-09-28,-1.1873929373264058
0,2012-10-08,-4.559450279991041
0,2012-10-18,1.0998083607169655
0,2012-10-28,-0.7420711819538646
0,2012-11-07,-0.15378665287069165
0,2012-11-17,1.265977162462697
0,2012-11-27,0.9515610276534965
0,2012-12-07,5.191606962609172
0,2012-12-17,3.669126096459281
0,2012-12-27,-2.8776826304807015
0,2013-01-11,4.107406425009521
0,2013-01-21,-1.6183190687799658
0,2013-01-31,0.8498294838828153
0,2013-02-10,2.373444489099552
0,2013-02-20,-3.2568345520865734
0,2013-03-02,-4.033107821094665
0,2013-03-12,-0.9508086023149998
0,2013-03-22,-7.755823232708383
0,2013-04-01,-3.320352844434992
0,2013-04-11,-0.9374887784765727
0,2013-04-21,-4.013102491451675
0,2013-05-01,-1.6653691188711388
0,2013-05-11,-0.8725533648325268
0,2013-05-21,-0.1805953202079654
0,2013-05-31,-0.6457458874629266
0,2013-06-10,-1.7799604233972044
0,2013-06-20,0.06049766812949866
0,2013-06-30,-0.8646535362563696
0,2013-07-10,0.3374790126291082
0,2013-07-20,0.5158108858026614
0,2013-07-30,-3.731154230537566
0,2013-08-09,-1.9867253712088533
0,2013-08-19,-1.8147386714593083
0,2013-08-29,3.0257691945501297
0,2013-09-08,3.0551107087165144
0,2013-09-18,-1.5230196553027437
0,2013-09-28,1.131819312941087
0,2013-10-08,2.066915441062437
0,2013-10-18,-1.8766716242481425
0,2013-10-28,-2.0772355885421567
0,2013-11-07,-1.163216317105846
0,2013-11-17,-0.32318663956881793
0,2013-11-27,-5.370659931891327
0,2013-12-07,-4.373660612625345
0,2013-12-17,-1.9118478920140145
0,2013-12-27,-2.600153276717544
0,2014-01-11,-1.4934446176224774
0,2014-01-21,-3.804572366535325
0,2014-01-31,-5.400863950546348
0,2014-02-10,-8.828246997831608
0,2014-02-20,1.1261396637114165
0,2014-03-02,-9.605260581645386
0,2014-03-12,-0.6208813415586772
0,2014-03-22,-5.299073704670887
0,2014-04-01,-1.3103636908879686
0,2014-04-11,-0.20632737869759224
0,2014-04-21,-0.7547234767328691
0,2014-05-01,-1.9433544918014405
0,2014-05-11,0.6545816877342028
0,2014-05-21,-1.3209879572329117
0,2014-05-31,1.407648022639384
0,2014-06-10,-2.9341890699044813
0,2014-06-20,0.12063544355987821
0,2014-06-30,-1.4765833700292945
0,2014-07-10,-0.9533830130802752
0,2014-07-20,-3.979078643461005
0,2014-07-30,-3.1248674514025505
0,2014-08-09,-1.7654216789025454
0,2014-08-19,-0.18715038478698992
0,2014-08-29,0.7063600705273659
0,2014-09-08,-1.5670511640246556
0,2014-09-18,-3.414818340969447
0,2014-09-28,1.5532625454014801
0,2014-10-08,-2.5794249614131184
0,2014-10-18,-0.1760194209981118
0,2014-10-28,1.0519471437224028
0,2014-11-07,-0.4893337533264025
0,2014-11-17,-10.313548639881144
0,2014-11-27,-1.0162291943843536
0,2014-12-07,-0.45711535231048134
0,2014-12-17,1.3099447762884961
0,2014-12-27,0.26822986206026156
0,2015-01-11,-6.860048035637374
0,2015-01-21,3.1546594442510587
0,2015-01-31,-0.9352675793476484
0,2015-02-10,-1.3468633808729098
0,2015-02-20,-10.444690022347993
0,2015-03-02,-8.82212275326635
0,2015-03-12,4.188554607297012
0,2015-03-22,-0.9083707435092127
0,2015-04-01,-0.14046559585863633
0,2015-04-11,2.1651392374755454
0,2015-04-21,-1.0242635804476392
0,2015-05-01,0.4487239214877389
0,2015-05-11,1.1731539557548314
0,2015-05-21,-2.1358025825377553
0,2015-05-31,-1.851594899977237
0,2015-06-10,0.28227446088851293
0,2015-06-20,-0.41615725186189667
0,2015-06-30,-2.8013927182404847
0,2015-07-10,-1.396458927298634
0,2015-07-20,-0.19845968396928515
0,2015-07-30,1.4363490196553605
0,2015-08-09,-0.5047292128140284
0,2015-08-19,-0.8499111014293032
0,2015-08-29,-0.707517448107998
0,2015-09-08,1.941929862686581
0,2015-09-18,0.9019489908534135
0,2015-09-28,-0.3522146021626944
0,2015-10-08,0.10965513070294204
0,2015-10-18,1.2006036743811717
0,2015-10-28,0.3034723928241818
0,2015-11-07,4.29079782339522
0,2015-11-17,2.328334771081661
0,2015-11-27,0.14051383317250649
0,2015-12-07,5.245439662838296
0,2015-12-17,5.190248226220526
0,2015-12-27,5.27411349171568
0,2016-01-11,0.26444415154104967
0,2016-01-21,-4.167809708325835
0,2016-01-31,4.331986752225422
0,2016-02-10,-2.937858647187763
0,2016-02-20,4.4086219335733094
0,2016-03-02,1.8787987711310699
0,2016-03-12,8.25400362391715
0,2016-03-22,-0.19796141600536568
0,2016-04-01,0.3861199252547428
0,2016-04-11,-2.092286985959723
0,2016-04-21,2.924600975086725
0,2016-05-01,-2.007192576383503
0,2016-05-11,-0.985712475494467
0,2016-05-21,-2.0389293744180828
0,2016-05-31,1.3778994800635496
0,2016-06-10,0.35059369204988233
0,2016-06-20,2.1174980867462923
0,2016-06-30,-0.45658472358170243
0,2016-07-10,1.0459158672384938
0,2016-07-20,1.994999008945785
0,2016-07-30,0.7600081321301033
0,2016-08-09,1.4081925877355679
0,2016-08-19,-0.5893843326980825
0,2016-08-29,0.42329398659465606
0,2016-09-08,1.8281378552574317
0,2016-09-18,2.8249385940137386
0,2016-09-28,0.583231236501295
0,2016-10-08,1.6807229770367065
0,2016-10-18,3.237938886971816
0,2016-10-28,4.224734042162906
0,2016-11-07,5.257628895282531
0,2016-11-17,3.2593148623267787
0,2016-11-27,2.4310052517113943
0,2016-12-07,-2.449198535030614
0,2016-12-17,-4.777660709913859
0,2016-12-27,3.9882140620904956
0,2017-01-11,-1.3153326509007541
0,2017-01-21,7.0804137821504565
0,2017-01-31,0.671042112277233
0,2017-02-10,4.723165770135221
0,2017-02-20,9.786570628072045
0,2017-03-02,3.5311997499440393
0,2017-03-12,-3.4502084764769414
0,2017-03-22,2.211753447272682
0,2017-04-01,1.7658568026310508
0,2017-04-11,3.2704977629024783
0,2017-04-21,1.915327959328259
0,2017-05-01,-2.2458092895541064
0,2017-05-11,-0.44063812077259873
0,2017-05-21,-1.7476982438442707
0,2017-05-31,-0.8256973998366991
0,2017-06-10,0.40518454574374074
0,2017-06-20,-0.7736545328271613
0,2017-06-30,-2.630481211158657
0,2017-07-10,0.07482162250309751
0,2017-07-20,1.151618266094942
0,2017-07-30,-1.4199889560578558
0,2017-08-09,-3.44640904479715
0,2017-08-19,-0.3259895592688848
0,2017-08-29,-3.4917365024923166
0,2017-09-08,-3.14738977012852
0,2017-09-18,2.9875818903886135
0,2017-09-28,2.408718040312172
0,2017-10-08,2.363171221078154
0,2017-10-18,3.5116080634057836
0,2017-10-28,-3.0170789443154704
0,2017-11-07,-2.1492544694204843
0,2017-11-17,-0.37838428068242314
0,2017-11-27,3.7745107266492703
0,2017-12-07,1.45183471725155
0,2017-12-17,0.7160415725342357
0,2017-12-27,-7.754462586222637
0,2018-01-11,-1.791830665793294
0,2018-01-21,0.8567907932056172
0,2018-01-31,0.7016530331161046
0,2018-02-10,-2.723151773014759
0,2018-02-20,5.001002545453711
0,2018-03-02,3.902811247530013
0,2018-03-12,-2.5956185644044996
0,2018-03-22,-2.4819480433968364
0,2018-04-01,-3.395492230445261
0,2018-04-11,-5.507947425426103
0,2018-04-21,-4.672589515689555
0,2018-05-01,1.3329794147613376
0,2018-05-11,3.6288033903616546
0,2018-05-21,2.2604654383579956
0,2018-05-31,2.9684365252533143
0,2018-06-10,1.1066332417483769
0,2018-06-20,0.26272770162390763
0,2018-06-30,1.6488945029258044
0,2018-07-10,1.277108383628517
0,2018-07-20,-0.37991251225479356
0,2018-07-30,-2.205633744021214
0,2018-08-09,1.0680030666760647
0,2018-08-19,-1.3019382336947838
0,2018-08-29,1.1939454005502905
0,2018-09-08,-0.9580344844020278
0,2018-09-18,3.083366409274732
0,2018-09-28,-1.9658093333486046
0,2018-10-08,0.24312345880815373
0,2018-10-18,-4.524243197458032
0,2018-10-28,-1.5506397348226568
0,2018-11-07,-4.2973800930866775
0,2018-11-17,-6.276446126058933
0,2018-11-27,-1.8241927882072004
0,2018-12-07,-3.683313838924048
0,2018-12-17,3.2489234628898287
0,2018-12-27,1.954863326345913
