,,value
0,1989-07-31,15.092439071198337
0,1989-08-01,-152.86315899772134
0,1989-08-02,-376.6681810763986
0,1989-08-03,-403.30342323578753
0,1989-08-04,-17.525261737568524
0,1989-08-05,327.4047460813206
0,1989-08-06,655.4782924345717
0,1989-08-07,693.0258625081007
0,1989-08-08,398.71027462201135
0,1989-08-09,26.253931353210014
0,1989-08-10,109.99589929059422
0,1989-08-11,355.5388182851149
0,1989-08-12,653.4559306566447
0,1989-08-13,800.7831618059687
0,1989-08-14,541.5875303669576
0,1989-08-15,280.5937465478599
0,1989-08-16,211.01544546107502
0,1989-08-17,224.0556210516732
0,1989-08-18,344.34998708643514
0,1989-08-19,330.8770307905743
0,1989-08-20,-149.4318676783749
0,1989-08-21,-791.3718216658667
0,1989-08-22,-734.6729654229803
0,1989-08-23,-370.13571465786555
0,1989-08-24,-6.723259117202216
0,1989-08-25,170.91595349648193
0,1989-08-26,191.9076040167753
0,1989-08-27,174.1181642113108
0,1989-08-28,267.6633920454431
0,1989-08-29,209.74297380907925
0,1989-08-30,39.53444199206437
0,1989-08-31,-69.96904383862385
0,1989-09-01,-115.46467232751363
0,1989-09-02,-93.81046958821499
0,1989-09-03,181.80749231185695
0,1989-09-04,26.97210421413964
0,1989-09-05,107.95193608331329
0,1989-09-06,750.5846547799525
0,1989-09-07,805.2160035223785
0,1989-09-08,733.7605254186254
0,1989-09-09,698.3993400117206
0,1989-09-10,786.2406422148306
0,1989-09-11,901.1898640262762
0,1989-09-12,996.7528769801045
0,1989-09-13,918.5344814474364
0,1989-09-14,421.9253845926546
0,1989-09-15,-127.52582902235419
0,1989-09-16,-727.3109457956914
0,1989-09-17,-1189.8212610652488
0,1989-09-18,-1071.9013103635018
0,1989-09-19,-656.9077105079832
0,1989-09-20,-73.25667704659341
0,1989-09-21,610.4128585614616
0,1989-09-22,1294.6943565397623
0,1989-09-23,745.2715219593537
0,1989-09-24,723.7926023132713
0,1989-09-25,1104.4266689953322
0,1989-09-26,660.3545213391043
0,1989-09-27,479.8547584526819
0,1989-09-28,916.6566923335325
0,1989-09-29,726.4294643546264
0,1989-09-30,106.94703119176573
0,1989-10-01,285.09576570481954
0,1989-10-02,664.5643434179851
0,1989-10-03,764.8404157569352
0,1989-10-04,265.66713997488193
0,1989-10-05,248.9507003699243
0,1989-10-06,671.8866455764514
0,1989-10-07,808.7249757931436
0,1989-10-08,461.96926707971704
0,1989-10-09,589.930223486832
0,1989-10-10,-445.63578178095526
0,1989-10-11,-1254.8471658896426
0,1989-10-12,-1013.5489255969039
0,1989-10-13,-608.5974412544841
0,1989-10-14,-397.9057794984881
0,1989-10-15,-35.58136973168865
0,1989-10-16,283.5940632153076
0,1989-10-17,693.3681254822212
0,1989-10-18,372.28557064761543
0,1989-10-19,25.08645640521462
0,1989-10-20,-626.7558806472002
0,1989-10-21,-1247.2772760181313
0,1989-10-22,-881.0062387465072
0,1989-10-23,-309.703161479688
0,1989-10-24,-163.23807909895643
0,1989-10-25,-434.01479826610444
0,1989-10-26,-546.3601543300216
0,1989-10-27,-391.2183886758986
0,1989-10-28,320.83768083341005
0,1989-10-29,773.9780206897167
0,1989-10-30,410.1178820666666
0,1989-10-31,551.4391772616357
0,1989-11-01,949.8491567408553
0,1989-11-02,950.3500326028359
0,1989-11-03,505.37740036626906
0,1989-11-04,-195.10021148326882
0,1989-11-05,-458.15375750391195
0,1989-11-06,-971.0643455115766
0,1989-11-07,-1320.0164668160153
0,1989-11-08,-966.218185255444
0,1989-11-09,-357.81080919901467
0,1989-11-10,-383.44629917353654
0,1989-11-11,-646.9052233512426
0,1989-11-12,-1198.7992974872368
0,1989-11-13,-1260.4259385929997
0,1989-11-14,-652.2404907520978
0,1989-11-15,562.580666950279
0,1989-11-16,714.5743790088069
0,1989-11-17,974.2032802564771
0,1989-11-18,841.7398581488553
0,1989-11-19,158.27462803709014
0,1989-11-20,276.60002311663345
0,1989-11-21,267.21569373715926
0,1989-11-22,822.4893546746152
0,1989-11-23,5.179247591289579
0,1989-11-24,-1345.8378096902286
0,1989-11-25,-1466.203762528447
0,1989-11-26,-1219.9934410995552
0,1989-11-27,-259.8235070952276
0,1989-11-28,345.10189977086526
0,1989-11-29,459.5859138135912
0,1989-11-30,772.9363197802377
0,1989-12-01,1263.4875859318315
0,1989-12-02,1631.079878321434
0,1989-12-03,854.9232074661289
0,1989-12-04,530.8851368166451
0,1989-12-05,375.3795258372231
0,1989-12-06,635.5653897086152
0,1989-12-07,788.234657622628
0,1989-12-08,-100.13821385777332
0,1989-12-09,-278.976674883457
0,1989-12-10,571.6827377010633
0,1989-12-11,1293.9100341471806
0,1989-12-12,1407.2677766488673
0,1989-12-13,1843.4534782917783
0,1989-12-14,1946.0473745181437
0,1989-12-15,1832.2349394837674
0,1989-12-16,1451.577378456635
0,1989-12-17,534.4920714631245
0,1989-12-18,-233.14007957213138
0,1989-12-19,-401.6387221199527
0,1989-12-20,71.72950964193852
0,1989-12-21,886.1131657930495
0,1989-12-22,1327.8810311213588
0,1989-12-23,1010.0907243278639
0,1989-12-24,1379.9899211125933
0,1989-12-25,1647.0064736508361
0,1989-12-26,1151.6840615255567
0,1989-12-27,658.4008356534051
0,1989-12-28,703.6115938891721
0,1989-12-29,481.107776520722
0,1989-12-30,675.0677636293506
0,1989-12-31,317.7303976360341
0,1990-01-01,-965.871373235507
0,1990-01-02,-1099.796611324929
0,1990-01-03,-725.541335726802
0,1990-01-04,-547.1085006285431
0,1990-01-05,-153.88911881234847
0,1990-01-06,-906.5160930387357
0,1990-01-07,-1203.2984636428303
0,1990-01-08,-1185.3295213882752
0,1990-01-09,-762.3472702686698
0,1990-01-10,-831.1022798161664
0,1990-01-11,548.5783289658302
0,1990-01-12,694.5784143594885
0,1990-01-13,-21.18798435678874
0,1990-01-14,-21.948874914021985
0,1990-01-15,-199.7574002075914
0,1990-01-16,-88.28650776957973
0,1990-01-17,539.2827722559128
0,1990-01-18,620.2717680841236
0,1990-01-19,466.04017788799445
0,1990-01-20,402.54145532515
0,1990-01-21,237.25550837451402
0,1990-01-22,-528.412864723603
0,1990-01-23,-1057.384629295826
0,1990-01-24,-678.6550561718263
0,1990-01-25,-1133.9822258391257
0,1990-01-26,-2164.7535758739255
0,1990-01-27,-1857.3930979113156
0,1990-01-28,-1767.458828285642
0,1990-01-29,-2106.7801572380667
0,1990-01-30,-2351.0118284684377
0,1990-01-31,-1989.6093623496038
0,1990-02-01,-1922.2587526800112
0,1990-02-02,-1381.2405568835152
0,1990-02-03,-1256.7724884206164
0,1990-02-04,-1393.896834580759
0,1990-02-05,-1416.125865399358
0,1990-02-06,-1758.9081062171465
0,1990-02-07,-1991.8084710375801
0,1990-02-08,-1996.2375186007516
0,1990-02-09,-1113.414337078796
0,1990-02-10,-744.3029253427768
0,1990-02-11,-976.581682618056
0,1990-02-12,-1648.3546417583248
0,1990-02-13,-1225.6307950980035
0,1990-02-14,-955.3089687787566
0,1990-02-15,-1584.763358700712
0,1990-02-16,-1729.592547820584
0,1990-02-17,-1368.1949575428284
0,1990-02-18,-466.2928324028436
0,1990-02-19,34.61488828553179
0,1990-02-20,-593.9188213305414
0,1990-02-21,-231.42121690590258
0,1990-02-22,939.8677995327854
0,1990-02-23,1427.7697079044362
0,1990-02-24,1496.384202462814
0,1990-02-25,1122.91193209039
0,1990-02-26,1293.8786933336917
0,1990-02-27,1775.3554811255683
0,1990-02-28,1570.334318527944
0,1990-03-01,1249.334851979931
0,1990-03-02,1388.1951883383488
0,1990-03-03,1086.5048898839382
0,1990-03-04,666.2910371226607
0,1990-03-05,491.32935048278705
0,1990-03-06,190.58309958450826
0,1990-03-07,-152.98609223699805
0,1990-03-08,-861.0151484627376
0,1990-03-09,-998.7888995918573
0,1990-03-10,-1145.662168962412
0,1990-03-11,-894.226215378935
0,1990-03-12,-63.934311167097846
0,1990-03-13,364.8658595860796
0,1990-03-14,148.67256073040429
0,1990-03-15,663.6566962798787
0,1990-03-16,1312.8233412299699
0,1990-03-17,1459.5471418389423
0,1990-03-18,1276.8969952055934
0,1990-03-19,679.5841990201818
0,1990-03-20,505.45770940204903
0,1990-03-21,744.9356107107603
0,1990-03-22,673.0455160344542
0,1990-03-23,1055.7139869123437
0,1990-03-24,1347.6865254520367
0,1990-03-25,1152.3360605539617
0,1990-03-26,1202.3761957170757
0,1990-03-27,1344.2311033080096
0,1990-03-28,1352.4247854977389
0,1990-03-29,988.0820903023973
0,1990-03-30,528.062220937232
0,1990-03-31,446.15124267782267
0,1990-04-01,636.0872719143857
0,1990-04-02,531.707638510487
0,1990-04-03,846.7873886004065
0,1990-04-04,1351.2742342149445
0,1990-04-05,1136.7328890749338
0,1990-04-06,939.9211332329877
0,1990-04-07,682.2563994404522
0,1990-04-08,179.5577391068101
0,1990-04-09,645.8159767376229
0,1990-04-10,1333.2417621410643
0,1990-04-11,1186.793706228829
0,1990-04-12,700.0282830634053
0,1990-04-13,534.4440615695255
0,1990-04-14,591.4495585583886
0,1990-04-15,708.9068292163028
0,1990-04-16,953.8944605075117
0,1990-04-17,787.0102461581608
0,1990-04-18,274.2738106075445
0,1990-04-19,330.2901569480305
0,1990-04-20,377.433450364501
0,1990-04-21,380.33442801710845
0,1990-04-22,-215.5587030527957
0,1990-04-23,-684.6346547396632
0,1990-04-24,-451.86511143469
0,1990-04-25,-231.26909317810305
0,1990-04-26,-100.65762901003468
0,1990-04-27,-271.6746191037946
0,1990-04-28,-466.9721858125571
0,1990-04-29,186.44197340739774
0,1990-04-30,812.2555582071187
0,1990-05-01,618.528720303238
0,1990-05-02,305.13600164417625
0,1990-05-03,663.3336026380288
0,1990-05-04,1205.7010103311159
0,1990-05-05,990.1157062605107
0,1990-05-06,-189.07124914134383
0,1990-05-07,-304.263979247837
0,1990-05-08,229.76439928120902
0,1990-05-09,345.8428795491889
0,1990-05-10,-1.0870495999417893
0,1990-05-11,-278.2687326081576
0,1990-05-12,-411.27098704849215
0,1990-05-13,-503.6544443613448
0,1990-05-14,-511.36021821182993
0,1990-05-15,-278.6951856132766
0,1990-05-16,-63.9832316686705
0,1990-05-17,-164.16691312469365
0,1990-05-18,-538.960292784905
0,1990-05-19,-927.5894214581955
0,1990-05-20,-1116.6297524580243
0,1990-05-21,-612.5384937101836
0,1990-05-22,-236.02194214355475
0,1990-05-23,-416.9815564937812
0,1990-05-24,-490.0593933218266
0,1990-05-25,-49.440051035748546
0,1990-05-26,238.16881944744406
0,1990-05-27,222.88299953101927
0,1990-05-28,221.85074023925583
0,1990-05-29,6.809123436588773
0,1990-05-30,-95.1374194881415
0,1990-05-31,-351.71353106936624
0,1990-06-01,-342.4653098729324
0,1990-06-02,-155.13248613733828
0,1990-06-03,-73.13103848613082
0,1990-06-04,-445.0467800711213
0,1990-06-05,-423.4763527018064
0,1990-06-06,-587.2678430512766
0,1990-06-07,-631.8629822862035
0,1990-06-08,-340.9819267269455
0,1990-06-09,-237.10419847832563
0,1990-06-10,-356.1539703423523
0,1990-06-11,-448.19048048119686
0,1990-06-12,-535.3795872824393
0,1990-06-13,23.779321349667477
0,1990-06-14,313.58125647114355
0,1990-06-15,31.726468151130234
0,1990-06-16,-264.6804217368059
0,1990-06-17,-131.1861239272498
0,1990-06-18,19.979778875089362
0,1990-06-19,225.72937774761579
0,1990-06-20,300.71577028071005
0,1990-06-21,663.8467762009112
0,1990-06-22,590.6219791265094
0,1990-06-23,8.693526132187847
0,1990-06-24,-192.1156765381359
0,1990-06-25,19.60736890868151
0,1990-06-26,120.2889202044592
0,1990-06-27,-134.96949321673674
0,1990-06-28,-240.2022893606657
0,1990-06-29,-85.90913831971578
0,1990-06-30,-4.943694840911831
0,1990-07-01,-72.27207939358472
0,1990-07-02,-290.1480584366389
0,1990-07-03,-392.2077418599471
0,1990-07-04,-53.70607664766648
0,1990-07-05,42.11792209739211
0,1990-07-06,-166.52346802508595
0,1990-07-07,-47.12448740012828
0,1990-07-08,136.1872912802106
0,1990-07-09,300.6046659270715
0,1990-07-10,721.4836790038372
0,1990-07-11,1030.3949361156187
0,1990-07-12,873.4003230772006
0,1990-07-13,510.05299225192255
0,1990-07-14,474.9900098561035
0,1990-07-15,173.11077879877496
0,1990-07-16,-302.1837472284082
0,1990-07-17,-136.39041769588687
0,1990-07-18,155.79798665297906
0,1990-07-19,408.77987081660837
0,1990-07-20,683.9281454728517
0,1990-07-21,842.5782832477555
0,1990-07-22,660.41213616322
0,1990-07-23,63.01065752047899
0,1990-07-24,-192.54042858444282
0,1990-07-25,-102.08166404582599
0,1990-07-26,40.451284287396504
0,1990-07-27,241.29885448261174
0,1990-07-28,603.753767513546
0,1990-07-29,794.303849352807
0,1990-07-30,794.179324763565
0,1990-07-31,345.6912387680728
0,1990-08-01,-218.61377558391888
0,1990-08-02,-475.1702880527166
0,1990-08-03,-158.57413764493458
0,1990-08-04,457.35319440383546
0,1990-08-05,712.4828097270646
0,1990-08-06,408.85752200812794
0,1990-08-07,87.01468674802413
0,1990-08-08,450.69962483619923
0,1990-08-09,690.0798722415224
0,1990-08-10,1028.53373049691
0,1990-08-11,1300.7835097606667
0,1990-08-12,1175.9983833193323
0,1990-08-13,712.5439203145874
0,1990-08-14,367.58391441858953
0,1990-08-15,-30.23068478258053
0,1990-08-16,-184.55112349584738
0,1990-08-17,-102.48677386597785
0,1990-08-18,-48.177869037741395
0,1990-08-19,313.2204672842123
0,1990-08-20,501.96011673072644
0,1990-08-21,422.51854304341015
0,1990-08-22,40.041128315472385
0,1990-08-23,-344.0143879048117
0,1990-08-24,-694.112596581491
0,1990-08-25,-789.5629943428103
0,1990-08-26,-454.54123602502375
0,1990-08-27,-175.6435130178786
0,1990-08-28,241.8613809193196
0,1990-08-29,101.78354249944509
0,1990-08-30,-534.2714532854512
0,1990-08-31,-546.3667476058969
0,1990-09-01,-410.33247412292246
0,1990-09-02,-469.17110838293564
0,1990-09-03,-154.48767375125294
0,1990-09-04,392.0280064285968
0,1990-09-05,318.83790496132787
0,1990-09-06,621.7354034832531
0,1990-09-07,713.5302818794585
0,1990-09-08,315.16110035626707
0,1990-09-09,402.3066071683535
0,1990-09-10,568.5300358832412
0,1990-09-11,352.54298001457215
0,1990-09-12,223.02747308861206
0,1990-09-13,660.467960488366
0,1990-09-14,918.4386232895131
0,1990-09-15,758.1437544206054
0,1990-09-16,109.23761343490517
0,1990-09-17,-50.0965195427161
0,1990-09-18,169.39994290372013
0,1990-09-19,363.5100043196774
0,1990-09-20,807.8270722777773
0,1990-09-21,1198.0571263671272
0,1990-09-22,1525.4909636931684
0,1990-09-23,1170.0899295413576
0,1990-09-24,728.4701146700204
0,1990-09-25,370.9457368171462
0,1990-09-26,432.2364906212544
0,1990-09-27,732.7058884838083
0,1990-09-28,900.4536034196342
0,1990-09-29,246.59596926601955
0,1990-09-30,159.96549277946997
0,1990-10-01,-303.1506919867947
0,1990-10-02,-1028.8113482689728
0,1990-10-03,-995.0339438539463
0,1990-10-04,-1005.2434519661351
0,1990-10-05,-1083.4422003522557
0,1990-10-06,-720.2103158744305
0,1990-10-07,-394.9572496750498
0,1990-10-08,212.19155157063602
0,1990-10-09,26.73407219980876
0,1990-10-10,-582.0281605215321
0,1990-10-11,-542.4482294763413
0,1990-10-12,-1278.944065056105
0,1990-10-13,-1566.7782606227584
0,1990-10-14,-1344.3198942715912
0,1990-10-15,-1300.6444180973087
0,1990-10-16,-1369.720852561412
0,1990-10-17,-1022.2305320218223
0,1990-10-18,-1330.980911413751
0,1990-10-19,-1032.1993058926203
0,1990-10-20,-389.2516730001149
0,1990-10-21,-591.1335153428769
0,1990-10-22,-960.3422628964447
0,1990-10-23,-323.8799589280149
0,1990-10-24,-20.799028807156397
0,1990-10-25,-267.1191282358904
0,1990-10-26,-505.08275174822694
0,1990-10-27,173.85298240874806
0,1990-10-28,-618.1380680754457
0,1990-10-29,-779.4664510942042
0,1990-10-30,-749.3461851656187
0,1990-10-31,-759.7739837542341
0,1990-11-01,-433.1134311621259
0,1990-11-02,173.89434061299963
0,1990-11-03,433.91708668432483
0,1990-11-04,-39.816889937958024
0,1990-11-05,5.261804065929378
0,1990-11-06,539.6067139817086
0,1990-11-07,-365.26514465215763
0,1990-11-08,-974.678002253231
0,1990-11-09,-721.2081315776293
0,1990-11-10,-435.72913439602945
0,1990-11-11,201.79880114234078
0,1990-11-12,539.6123142600549
0,1990-11-13,-455.64646741471324
0,1990-11-14,-1215.7426419380783
0,1990-11-15,-342.4305382589301
0,1990-11-16,331.7329849919457
0,1990-11-17,-69.98381348790842
0,1990-11-18,-205.72655526319477
0,1990-11-19,-845.4096251432771
0,1990-11-20,-1298.6921033316942
0,1990-11-21,-1258.937190822351
0,1990-11-22,-1022.5762389175787
0,1990-11-23,-605.628149514093
0,1990-11-24,-941.7365458803312
0,1990-11-25,-1266.6715931026094
0,1990-11-26,-1293.34563005067
0,1990-11-27,-1211.6671837904005
0,1990-11-28,-671.4377395535736
0,1990-11-29,-992.0394851938208
0,1990-11-30,-1407.2708519836815
0,1990-12-01,-1238.887725672087
0,1990-12-02,-838.6950537341444
0,1990-12-03,-3.827596083798395
0,1990-12-04,-946.2873398570586
0,1990-12-05,-748.63276877031
0,1990-12-06,715.7503496249695
0,1990-12-07,751.3965365254251
0,1990-12-08,71.6296898498605
0,1990-12-09,142.89149058499453
0,1990-12-10,31.10293165796191
0,1990-12-11,-224.2732473648464
0,1990-12-12,-256.3727008114348
0,1990-12-13,-633.0237074490097
0,1990-12-14,-988.1633507885002
0,1990-12-15,-1039.9254761073123
0,1990-12-16,-804.8976416603509
0,1990-12-17,-524.5626827882555
0,1990-12-18,-1106.6730037924267
0,1990-12-19,-1261.6315854460304
0,1990-12-20,-712.9133708554548
0,1990-12-21,-46.512399255194765
0,1990-12-22,26.344532780088315
0,1990-12-23,395.7192435354495
0,1990-12-24,335.0615689797528
0,1990-12-25,310.4371399393229
0,1990-12-26,36.81453792902541
0,1990-12-27,-1115.685687248444
0,1990-12-28,-1163.728030821531
0,1990-12-29,-902.7260063328791
0,1990-12-30,-1040.1402474201532
0,1990-12-31,-1065.6650227902849
0,1991-01-01,-457.45085153999196
0,1991-01-02,236.49303472391514
0,1991-01-03,788.8366337307928
0,1991-01-04,281.51309469587267
0,1991-01-05,-423.9009176652519
0,1991-01-06,-494.35363140053875
0,1991-01-07,-691.8851435522175
0,1991-01-08,-663.0989344499849
0,1991-01-09,-709.478255382348
0,1991-01-10,-549.9486493386617
0,1991-01-11,-87.4421587500111
0,1991-01-12,-291.751143306483
0,1991-01-13,-393.72432993848713
0,1991-01-14,-9.35899465578257
0,1991-01-15,-81.87164682133454
0,1991-01-16,775.6925422355943
0,1991-01-17,1197.4351111780372
0,1991-01-18,266.67679206642856
0,1991-01-19,723.0514926487878
0,1991-01-20,1596.3050195015614
0,1991-01-21,1511.9278777143138
0,1991-01-22,1028.9215165097546
0,1991-01-23,824.5823568882354
0,1991-01-24,397.81875344403124
0,1991-01-25,262.68553538161757
0,1991-01-26,427.1009281100207
0,1991-01-27,57.06944174580994
0,1991-01-28,-476.1275511365606
0,1991-01-29,-400.4310117327455
0,1991-01-30,-695.6167587303199
0,1991-01-31,-540.2057771716234
0,1991-02-01,-421.167989682465
0,1991-02-02,-616.4557714017947
0,1991-02-03,-381.09179140875545
0,1991-02-04,185.91854632935775
0,1991-02-05,-256.3753838000993
0,1991-02-06,558.1378814430187
0,1991-02-07,503.2274573576196
0,1991-02-08,694.8257822331213
0,1991-02-09,1187.358108984086
0,1991-02-10,1302.138153213613
0,1991-02-11,987.0768242072436
0,1991-02-12,432.5965728010277
0,1991-02-13,780.7529195942134
0,1991-02-14,1260.7004083524382
0,1991-02-15,833.1605940815004
0,1991-02-16,-20.22126124463967
0,1991-02-17,-376.96027642095936
0,1991-02-18,6.741062896625653
0,1991-02-19,-41.350702930598914
0,1991-02-20,-411.0327205265592
0,1991-02-21,-85.15930006625244
0,1991-02-22,343.14598563802764
0,1991-02-23,903.5031713522704
0,1991-02-24,1657.9401223570615
0,1991-02-25,2184.1188696535437
0,1991-02-26,2130.229782164265
0,1991-02-27,1278.9679318690298
0,1991-02-28,-309.26710994937685
0,1991-03-01,-1693.559104059708
0,1991-03-02,-1841.9024281650507
0,1991-03-03,-1657.2657065136461
0,1991-03-04,-1529.0514604491188
0,1991-03-05,-1375.4161609969187
0,1991-03-06,-645.865924443946
0,1991-03-07,-124.07327008800847
0,1991-03-08,-264.78216940049657
0,1991-03-09,-849.6148177381758
0,1991-03-10,-1182.222717372018
0,1991-03-11,-1498.0015484261492
0,1991-03-12,-1104.0710836887201
0,1991-03-13,-326.6112741132438
0,1991-03-14,-231.1686370134267
0,1991-03-15,-319.90538054471403
0,1991-03-16,-27.852074501352224
0,1991-03-17,606.1566720849215
0,1991-03-18,477.4144232373521
0,1991-03-19,-251.60062445146784
0,1991-03-20,-492.0332246614156
0,1991-03-21,-391.77832156732643
0,1991-03-22,-548.4681440704447
0,1991-03-23,-388.0564093136013
0,1991-03-24,-287.2535530425866
0,1991-03-25,-582.1248703078327
0,1991-03-26,-601.1185288250816
0,1991-03-27,-140.02549908206262
0,1991-03-28,-139.26835575203677
0,1991-03-29,60.0038307253013
0,1991-03-30,221.29465785882343
0,1991-03-31,533.5608084467956
0,1991-04-01,230.2347747892889
0,1991-04-02,-86.92462045410933
0,1991-04-03,-214.42511104196745
0,1991-04-04,-481.3500716448342
0,1991-04-05,-691.201383651686
0,1991-04-06,-881.8233384527905
0,1991-04-07,-728.9405375516124
0,1991-04-08,-369.8725334021575
0,1991-04-09,-440.9407094310704
0,1991-04-10,-337.24740323139673
0,1991-04-11,632.1991447911998
0,1991-04-12,1275.3100633425763
0,1991-04-13,895.4687909583993
0,1991-04-14,352.78389503811906
0,1991-04-15,520.8625089189186
0,1991-04-16,720.4740152634005
0,1991-04-17,891.2916118081484
0,1991-04-18,985.6719339864518
0,1991-04-19,991.6603165402769
0,1991-04-20,955.3726091277672
0,1991-04-21,1014.0956612551189
0,1991-04-22,782.1296827907158
0,1991-04-23,82.34464709229484
0,1991-04-24,-599.9983574173912
0,1991-04-25,-748.3653834490267
0,1991-04-26,-709.9212792857567
0,1991-04-27,-371.3069569967397
0,1991-04-28,59.78982072699923
0,1991-04-29,239.166409721026
0,1991-04-30,554.417784143967
0,1991-05-01,563.8239001599975
0,1991-05-02,556.7364629005867
0,1991-05-03,563.9121139894505
0,1991-05-04,657.4172436133465
0,1991-05-05,561.6882107042429
0,1991-05-06,49.00329122378594
0,1991-05-07,-197.201727424313
0,1991-05-08,-597.9314937676093
0,1991-05-09,-404.5901183113218
0,1991-05-10,278.95944460120273
0,1991-05-11,631.330872179346
0,1991-05-12,371.64654672025995
0,1991-05-13,-47.787562944453555
0,1991-05-14,-187.8251413401981
0,1991-05-15,61.19171810912166
0,1991-05-16,66.10259717789607
0,1991-05-17,199.45216928219884
0,1991-05-18,741.2411574676677
0,1991-05-19,770.0532869860668
0,1991-05-20,314.24394379155444
0,1991-05-21,-135.93275772699417
0,1991-05-22,-276.64858617500204
0,1991-05-23,-183.2622880650128
0,1991-05-24,-117.0222444326976
0,1991-05-25,-407.9335800135487
0,1991-05-26,-326.19070803662504
0,1991-05-27,-105.71255254742417
0,1991-05-28,86.56227025099825
0,1991-05-29,-385.88432826074876
0,1991-05-30,-833.7039779490946
0,1991-05-31,-395.9060454765162
0,1991-06-01,-516.2159119433453
0,1991-06-02,-462.21741138478217
0,1991-06-03,-407.8566449251104
0,1991-06-04,-47.17861850369761
0,1991-06-05,323.2562541175281
0,1991-06-06,710.2994992464439
0,1991-06-07,351.2940092484754
0,1991-06-08,-173.49692130406135
0,1991-06-09,-101.63982382259925
0,1991-06-10,140.83951142754833
0,1991-06-11,-336.34527277606077
0,1991-06-12,-782.2887900176707
0,1991-06-13,-779.8612334769998
0,1991-06-14,-631.6936604627548
0,1991-06-15,-557.354514454846
0,1991-06-16,-516.5417519242983
0,1991-06-17,-162.36677298509022
0,1991-06-18,270.099914593121
0,1991-06-19,509.0400604813296
0,1991-06-20,565.3150450831647
0,1991-06-21,457.95295258520184
0,1991-06-22,269.0089793517407
0,1991-06-23,124.70073593726904
0,1991-06-24,170.59253147213946
0,1991-06-25,77.88030164185531
0,1991-06-26,-115.6987691131457
0,1991-06-27,-66.8791537574386
0,1991-06-28,-54.67369919981285
0,1991-06-29,-150.05732373369187
0,1991-06-30,-81.8343546241972
0,1991-07-01,322.4042769238992
0,1991-07-02,720.5403633414292
0,1991-07-03,718.782267633088
0,1991-07-04,376.1668432476199
0,1991-07-05,-51.16128117168734
0,1991-07-06,13.589501464372507
0,1991-07-07,208.12541334746092
0,1991-07-08,52.84657963985646
0,1991-07-09,-282.1878697843485
0,1991-07-10,-385.07399066385005
0,1991-07-11,-105.50707089763479
0,1991-07-12,178.20082640569944
0,1991-07-13,69.01415843692298
0,1991-07-14,-389.143249311743
0,1991-07-15,-537.2092911910537
0,1991-07-16,-331.8593240037186
0,1991-07-17,-454.16246510550934
0,1991-07-18,-647.2599467741587
0,1991-07-19,-778.4193304142228
0,1991-07-20,-764.7604166324205
0,1991-07-21,-526.0415432237384
0,1991-07-22,460.2689233227993
0,1991-07-23,990.2363253835655
0,1991-07-24,840.7331256924714
0,1991-07-25,277.85107822680294
0,1991-07-26,-77.62504845530847
0,1991-07-27,-239.77037877365376
0,1991-07-28,-265.81095662588115
0,1991-07-29,-352.50073270085306
0,1991-07-30,-269.53066795895285
0,1991-07-31,-142.97633229783068
0,1991-08-01,-64.44197988390243
0,1991-08-02,125.74058777163974
0,1991-08-03,108.31866765001179
0,1991-08-04,28.334120479773517
0,1991-08-05,-229.3396987337348
0,1991-08-06,-284.92840018325535
0,1991-08-07,-201.42420382437066
0,1991-08-08,175.08173860873984
0,1991-08-09,164.83123775105017
0,1991-08-10,181.10592047648987
0,1991-08-11,597.52814497556
0,1991-08-12,972.9401971402591
0,1991-08-13,1039.6773109300184
0,1991-08-14,903.9907296627631
0,1991-08-15,804.5990010471925
0,1991-08-16,960.3591681194908
0,1991-08-17,1073.5412774882107
0,1991-08-18,793.4880191030414
0,1991-08-19,215.30225783982732
0,1991-08-20,34.77189480262207
0,1991-08-21,127.24708064135497
0,1991-08-22,276.8483259523043
0,1991-08-23,-67.88316144296623
0,1991-08-24,-453.96448404162
0,1991-08-25,-563.5506118672861
0,1991-08-26,-749.4068073828072
0,1991-08-27,-1014.538460309361
0,1991-08-28,-1116.9521394547282
0,1991-08-29,-671.0329798295097
0,1991-08-30,-190.51914083861905
0,1991-08-31,-110.32648636290202
0,1991-09-01,-348.61577313591596
0,1991-09-02,-224.36567768551984
0,1991-09-03,570.3161323815311
0,1991-09-04,942.350414454994
0,1991-09-05,627.3344784510354
0,1991-09-06,36.87930991892983
0,1991-09-07,-123.93037646915471
0,1991-09-08,2.470091160506074
0,1991-09-09,402.47296000406163
0,1991-09-10,355.8963500801088
0,1991-09-11,396.36267445937784
0,1991-09-12,142.20811331489062
0,1991-09-13,-251.00426262755744
0,1991-09-14,66.54579330253638
0,1991-09-15,544.7979337641095
0,1991-09-16,855.9414985840116
0,1991-09-17,1392.8704699794077
0,1991-09-18,1201.9998708622638
0,1991-09-19,543.3420916593117
0,1991-09-20,-238.30988159647805
0,1991-09-21,-324.7557469842323
0,1991-09-22,117.7293704834129
0,1991-09-23,814.850245225255
0,1991-09-24,1427.62310691033
0,1991-09-25,1472.769890820049
0,1991-09-26,1218.129681736846
0,1991-09-27,850.5533662334873
0,1991-09-28,400.37429065595217
0,1991-09-29,564.4905970516229
0,1991-09-30,826.4299334168065
0,1991-10-01,227.537388044192
0,1991-10-02,117.10548714515409
0,1991-10-03,101.64773542725911
0,1991-10-04,666.8755712049846
0,1991-10-05,857.024866527586
